gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,abs_log2FC
ENSG00000128918.15,ALDH1A2,162.15800337153,2.35104791963243,0.291073456325389,8.0771635768952,6.629059793531949e-16,7.05458985932035e-14,2.35104791963243
ENSG00000196459.15,TRAPPC2,1814.33549037798,0.91403563442366,0.113529602345679,8.05107756513204,8.20682359883559e-16,8.630276272100963e-14,0.91403563442366
ENSG00000107562.18,CXCL12,475.069099862255,3.48021019427694,0.434950380901142,8.001395899611689,1.2301656568095901e-15,1.2710758170244201e-13,3.48021019427694
ENSG00000100918.14,REC8,457.96472597158294,1.49067890014833,0.186363417883348,7.998774207293191,1.2566391158649e-15,1.29092429867925e-13,1.49067890014833
ENSG00000107731.12,UNC5B,829.877164098663,1.20687870427704,0.151232407393392,7.980291559716141,1.45988036264882e-15,1.48257107457114e-13,1.20687870427704
ENSG00000146674.16,IGFBP3,898.6757287826669,1.34749199521874,0.170148241235956,7.919517624340769,2.38433769674928e-15,2.39403669754962e-13,1.34749199521874
ENSG00000187601.5,MAGEH1,1333.25970801006,-4.28075104828642,0.155059380268952,-27.607172432015496,9.1260779495914e-168,8.109432866006918e-164,4.28075104828642
ENSG00000206538.9,VGLL3,1131.43030867925,-4.20549769995389,0.166351721908747,-25.280758453830895,5.20037429291485e-141,2.31052629834207e-137,4.20549769995389
ENSG00000186340.17,THBS2,962.740688968564,-2.93553851939457,0.153977974056903,-19.0646651728885,4.9644515149858e-81,9.8031369249253e-78,2.93553851939457
ENSG00000184486.10,POU3F2,2146.62492187898,-2.55952452172213,0.1528588568256699,-16.744365193318,6.22509956500797e-63,1.00574972244838e-59,2.55952452172213
ENSG00000124491.16,F13A1,354.074222797298,-5.53117354294745,0.331226027117905,-16.6990909231253,1.33076885591363e-62,1.97086867560809e-59,5.53117354294745
ENSG00000152192.8,POU4F1,486.494388076294,-3.33408283977148,0.2062890173417419,-16.1621926495882,9.318731437677712e-59,1.0350780944400499e-55,3.33408283977148
ENSG00000132688.11,NES,7539.058006400471,-1.49365664543969,0.0954002058452217,-15.6567444714219,2.9880608814629696e-55,3.123753999138821e-52,1.49365664543969
ENSG00000095596.12,CYP26A1,384.43122464312097,-7.20854970531927,0.49234782639363,-14.641173005923,1.53398698243806e-48,1.3631008325944601e-45,7.20854970531927
ENSG00000178033.6,CALHM5,309.358301195401,-3.38182783339501,0.2346330932790539,-14.4132602359418,4.2706541303064797e-47,3.44991205471849e-44,3.38182783339501
ENSG00000182916.8,TCEAL7,3639.22919579538,-1.37926158296901,0.1013454453431399,-13.6095073468673,3.5160591531360394e-42,2.60364180289723e-39,1.37926158296901
ENSG00000076716.9,GPC4,2264.3392471272,-1.61084222321517,0.119295784847062,-13.5029265726386,1.50285503368481e-41,1.02725921764025e-38,1.61084222321517
ENSG00000112837.17,TBX18,628.994407646114,-2.1518574585931094,0.163047653708427,-13.1977210934983,9.042956197013298e-40,5.73969348333287e-37,2.1518574585931094
ENSG00000106153.13,CHCHD2,1772.10633158285,-1.67246511094184,0.128010703039907,-13.0650412131589,5.2156373649922196e-39,3.19628645691868e-36,1.67246511094184
ENSG00000137642.13,SORL1,1716.33830759483,-1.5110214964976,0.117816672817543,-12.8251923973244,1.18492071563452e-37,7.0194703194189e-35,1.5110214964976
ENSG00000187553.10,CYP26C1,184.628508762974,-5.54605671944992,0.4381180978758479,-12.6588167581736,9.9995125561722e-37,5.55347928588414e-34,5.54605671944992
ENSG00000127920.6,GNG11,1605.62819102891,-1.40562832199406,0.117593032115855,-11.9533300290208,6.23748510117238e-33,3.13385607214198e-30,1.40562832199406
ENSG00000196263.8,ZNF471,189.349263187724,-3.48911372797681,0.2919303821752429,-11.9518691476324,6.348121685635341e-33,3.13385607214198e-30,3.48911372797681
ENSG00000105855.10,ITGB8,6644.05703472904,-1.17992815585962,0.0996446437886591,-11.841360568885,2.38551291695584e-32,1.1156667252668201e-29,1.17992815585962
ENSG00000154134.15,ROBO3,564.5357364187489,-2.5350534454820695,0.218777880550573,-11.587338898715,4.7774555028731695e-31,2.1226234799265494e-28,2.5350534454820695
ENSG00000102349.18,KLF8,144.061310999592,-4.99152249760781,0.4343862236040699,-11.4909779048551,1.4644468902886698e-30,6.3478414961488395e-28,4.99152249760781
ENSG00000291093.1,SVIL-AS1,223.59392007765896,-2.8577249763328,0.2527185141026129,-11.3079367630836,1.1987524717520201e-29,4.8418702109038496e-27,2.8577249763328
ENSG00000121570.13,DPPA4,201.164512662631,-3.09111294135036,0.274208828288854,-11.2728425289581,1.7870574027273102e-29,6.90425742636301e-27,3.09111294135036
ENSG00000149970.16,CNKSR2,1084.52644989759,-1.44611943162342,0.129112279447395,-11.2004794417143,4.0553280268546e-29,1.53343169560128e-26,1.44611943162342
ENSG00000102172.16,SMS,4990.37146302718,-1.04028684230134,0.094066767617054,-11.0590261433916,1.9823816511626598e-28,6.90801700087506e-26,1.04028684230134
ENSG00000008196.13,TFAP2B,227.017961945453,-3.3818861866766894,0.3072948780130789,-11.0053451217392,3.6013435232473295e-28,1.23082840567599e-25,3.3818861866766894
ENSG00000157404.17,KIT,582.902609209518,-1.77093614967523,0.162262140242728,-10.9140440710697,9.87628081854112e-28,3.25039375383542e-25,1.77093614967523
ENSG00000196767.9,POU3F4,385.590172075631,-2.13330778909717,0.1967829637653069,-10.8409170604903,2.20252019383715e-27,6.98985515801319e-25,2.13330778909717
ENSG00000113209.9,PCDHB5,824.5072713345089,-1.52473388962379,0.1409187657068929,-10.819949223762,2.76930760684941e-27,8.634409612092581e-25,1.52473388962379
ENSG00000104722.14,NEFM,1905.25611463284,-1.48146188623116,0.1381701626023159,-10.7220101527646,8.02402043125788e-27,2.3377523131854895e-24,1.48146188623116
ENSG00000147488.13,ST18,1585.71682930034,-1.63872436454068,0.153228073471031,-10.6946744641444,1.0779751980684e-26,3.08996374517285e-24,1.63872436454068
ENSG00000105825.14,TFPI2,958.2421550750979,-1.44902691064521,0.137009131833862,-10.576133804003,3.8449836804858093e-26,1.08465158681895e-23,1.44902691064521
ENSG00000121057.13,AKAP1,1561.27710075398,-1.21413338448885,0.116736562837611,-10.4006264616322,2.46308489335537e-25,6.73445303457101e-23,1.21413338448885
ENSG00000075213.11,SEMA3A,2334.71105398859,-1.26303453351895,0.123581390698426,-10.2202647694838,1.6090079261831699e-24,4.1442447629170003e-22,1.26303453351895
ENSG00000068366.21,ACSL4,4271.98043351054,-0.978769458481016,0.0979782810620628,-9.98965737989452,1.6916543097275402e-23,4.0627135665510495e-21,0.978769458481016
ENSG00000166681.14,BEX3,9623.879730858402,-0.95427114465214,0.0959974794652059,-9.940585419203769,2.771932785216411e-23,6.4819459814297296e-21,0.95427114465214
ENSG00000144834.14,TAGLN3,6232.878717918969,-1.07323621558032,0.1081904067780089,-9.91988335696381,3.41154623208209e-23,7.681560311248622e-21,1.07323621558032
ENSG00000171502.15,COL24A1,243.336093309531,-2.62546464003493,0.264702776607706,-9.91853834584405,3.45782593349026e-23,7.681560311248622e-21,2.62546464003493
ENSG00000166426.8,CRABP1,1509.87834886499,-1.54839264642039,0.1570175326982279,-9.861272303878621,6.12680486110477e-23,1.3442663702660999e-20,1.54839264642039
ENSG00000149243.17,KLHL35,415.88952921913295,-2.0524042858162694,0.217501861152196,-9.436260797695459,3.8631985067296496e-21,7.983344635069699e-19,2.0524042858162694
ENSG00000168779.21,SHOX2,278.559023953831,-2.21222311073954,0.235712223630208,-9.38527105921389,6.27548162753911e-21,1.28192941936351e-18,2.21222311073954
ENSG00000278318.5,ZNF229,612.349323358432,-1.43849766320579,0.153444741727849,-9.374695066169988,6.937601390405101e-21,1.40108013534408e-18,1.43849766320579
ENSG00000165194.15,PCDH19,1300.15029826823,-1.16871018480975,0.125370598972392,-9.32204356036547,1.1412073839347601e-20,2.2535041808098403e-18,1.16871018480975
ENSG00000198732.11,SMOC1,402.592127623847,-1.9223898159897,0.206496073825259,-9.309570784461782,1.28349965752146e-20,2.50663251796388e-18,1.9223898159897
ENSG00000123562.18,MORF4L2,21397.137984901,-0.813644776682357,0.0874359181446568,-9.30561254399178,1.3322218544385e-20,2.57350508663923e-18,0.813644776682357
ENSG00000049540.19,ELN,522.699856644099,-1.53177951784837,0.165837625599929,-9.236622342529667,2.54401097187634e-20,4.66104773115323e-18,1.53177951784837
ENSG00000021826.18,CPS1,1169.43437822096,-1.29716870840072,0.142258418893107,-9.11839677745476,7.62438219994123e-20,1.3415893114589701e-17,1.29716870840072
ENSG00000180964.17,TCEAL8,2816.5685142904294,-0.971495184989456,0.1071331597056939,-9.06810914247516,1.21100221187416e-19,2.08950789411917e-17,0.971495184989456
ENSG00000166923.12,GREM1,347.96346142969094,-1.83494997298588,0.2025270446716609,-9.06027131320028,1.30126477755973e-19,2.22366131026841e-17,1.83494997298588
ENSG00000101868.13,POLA1,1575.13676350473,-1.0463379502457,0.1158018870218739,-9.03558635489299,1.6312551957428e-19,2.76101593702296e-17,1.0463379502457
ENSG00000163661.4,PTX3,772.02988244782,-1.37351209584798,0.1525878848644839,-9.0014492111731,2.2275751622004402e-19,3.69985661519871e-17,1.37351209584798
ENSG00000163359.17,COL6A3,3618.67207020916,-1.09706306995348,0.121998260925735,-8.992448430238678,2.41782964572247e-19,3.97867300590554e-17,1.09706306995348
ENSG00000141314.13,RHBDL3,673.824777391625,-1.66186674983781,0.1849154206355199,-8.98717231978968,2.5367271567829603e-19,4.136028901866671e-17,1.66186674983781
ENSG00000182968.5,SOX1,520.066547062233,-1.62950286727535,0.183806485863237,-8.86531756277518,7.62863297666367e-19,1.18926373036199e-16,1.62950286727535
ENSG00000134533.6,RERG,248.135569357424,-1.97544474775654,0.224304456587011,-8.806979485894598,1.28563210155422e-18,1.9362926871882694e-16,1.97544474775654
ENSG00000113448.21,PDE4D,5051.71661042036,-0.8935460192623679,0.102565495133377,-8.711955400794329,2.9867720093304002e-18,4.3868522437867694e-16,0.8935460192623679
ENSG00000101843.19,PSMD10,3220.4867792546306,-0.9043876535499908,0.104191305093827,-8.680068387046,3.9553092539247e-18,5.66885129522175e-16,0.9043876535499908
ENSG00000005108.17,THSD7A,3042.40940670821,-0.925400051891212,0.107461391892961,-8.61146534201768,7.21325479044747e-18,1.0174124137764502e-15,0.925400051891212
ENSG00000174721.10,FGFBP3,1890.57483317146,-1.29609380738763,0.152092561031369,-8.52174359218212,1.5716903822305902e-17,2.14862165176939e-15,1.29609380738763
ENSG00000135903.20,PAX3,133.376309879601,-2.69805987321631,0.317998377731033,-8.48450829361894,2.1663281913674714e-17,2.938930123433791e-15,2.69805987321631
ENSG00000185559.16,DLK1,7159.968724166,-0.789090025452362,0.0931183557766366,-8.47405453920551,2.3699638785711002e-17,3.19083318560346e-15,0.789090025452362
ENSG00000168461.13,RAB31,1179.53666630168,-1.22178727419788,0.144458291976749,-8.45771646251035,2.72664095827853e-17,3.61625844108403e-15,1.22178727419788
ENSG00000278771.1,RN7SL3,9271.415423573048,-1.01461238205435,0.12002035681429,-8.45366910235302,2.82288605094657e-17,3.716172659068321e-15,1.01461238205435
ENSG00000172238.6,ATOH1,86.45138045793689,-5.35059340993759,0.633804059237419,-8.44203083264459,3.11871060777354e-17,4.07542095009936e-15,5.35059340993759
ENSG00000248905.10,FMN1,199.442535487048,-2.3390224909214,0.27824918299495,-8.40621512611539,4.23454117236428e-17,5.45335258806218e-15,2.3390224909214
ENSG00000225783.9,MIAT,13318.8627518087,-0.915613172777595,0.109176593769959,-8.38653360725687,5.00686620668272e-17,6.310782001784781e-15,0.915613172777595
ENSG00000064300.9,NGFR,471.121394363892,-1.50749110254219,0.1800430536103589,-8.37294787170536,5.61944676614445e-17,6.98383272223211e-15,1.50749110254219
ENSG00000086696.11,HSD17B2,282.827518488995,-2.1700523223272095,0.2599691584389299,-8.34734525956078,6.9814408439832e-17,8.616261574949261e-15,2.1700523223272095
ENSG00000289168.1,ENSG00000289168,83.3771175052487,-3.92039601154174,0.471744305607919,-8.3104257220226,9.535933948365492e-17,1.13740012168021e-14,3.92039601154174
ENSG00000145681.11,HAPLN1,296.857690050996,-1.79393369120808,0.216067767682665,-8.30264370501943,1.0181987818239799e-16,1.20636191670506e-14,1.79393369120808
ENSG00000124225.16,PMEPA1,1160.31663200007,-1.21714330017446,0.1474769535799579,-8.25310850698148,1.54326813824068e-16,1.78097151641645e-14,1.21714330017446
ENSG00000211459.2,MT-RNR1,34420.4450956577,-6.8998274453861,0.846203405893968,-8.15386394964555,3.5247738149019e-16,3.8430846772046896e-14,6.8998274453861
