gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,abs_log2FC
ENSG00000105855.10,ITGB8,6644.05703472904,-1.17992815585962,0.0996446437886591,-11.841360568885,2.38551291695584e-32,1.1156667252668201e-29,1.17992815585962
ENSG00000154134.15,ROBO3,564.5357364187489,-2.5350534454820695,0.218777880550573,-11.587338898715,4.7774555028731695e-31,2.1226234799265494e-28,2.5350534454820695
ENSG00000102349.18,KLF8,144.061310999592,-4.99152249760781,0.4343862236040699,-11.4909779048551,1.4644468902886698e-30,6.3478414961488395e-28,4.99152249760781
ENSG00000291093.1,SVIL-AS1,223.59392007765896,-2.8577249763328,0.2527185141026129,-11.3079367630836,1.1987524717520201e-29,4.8418702109038496e-27,2.8577249763328
ENSG00000121570.13,DPPA4,201.164512662631,-3.09111294135036,0.274208828288854,-11.2728425289581,1.7870574027273102e-29,6.90425742636301e-27,3.09111294135036
ENSG00000149970.16,CNKSR2,1084.52644989759,-1.44611943162342,0.129112279447395,-11.2004794417143,4.0553280268546e-29,1.53343169560128e-26,1.44611943162342
ENSG00000102172.16,SMS,4990.37146302718,-1.04028684230134,0.094066767617054,-11.0590261433916,1.9823816511626598e-28,6.90801700087506e-26,1.04028684230134
ENSG00000008196.13,TFAP2B,227.017961945453,-3.3818861866766894,0.3072948780130789,-11.0053451217392,3.6013435232473295e-28,1.23082840567599e-25,3.3818861866766894
ENSG00000157404.17,KIT,582.902609209518,-1.77093614967523,0.162262140242728,-10.9140440710697,9.87628081854112e-28,3.25039375383542e-25,1.77093614967523
ENSG00000196767.9,POU3F4,385.590172075631,-2.13330778909717,0.1967829637653069,-10.8409170604903,2.20252019383715e-27,6.98985515801319e-25,2.13330778909717
ENSG00000113209.9,PCDHB5,824.5072713345089,-1.52473388962379,0.1409187657068929,-10.819949223762,2.76930760684941e-27,8.634409612092581e-25,1.52473388962379
ENSG00000104722.14,NEFM,1905.25611463284,-1.48146188623116,0.1381701626023159,-10.7220101527646,8.02402043125788e-27,2.3377523131854895e-24,1.48146188623116
ENSG00000147488.13,ST18,1585.71682930034,-1.63872436454068,0.153228073471031,-10.6946744641444,1.0779751980684e-26,3.08996374517285e-24,1.63872436454068
ENSG00000105825.14,TFPI2,958.2421550750979,-1.44902691064521,0.137009131833862,-10.576133804003,3.8449836804858093e-26,1.08465158681895e-23,1.44902691064521
ENSG00000121057.13,AKAP1,1561.27710075398,-1.21413338448885,0.116736562837611,-10.4006264616322,2.46308489335537e-25,6.73445303457101e-23,1.21413338448885
ENSG00000075213.11,SEMA3A,2334.71105398859,-1.26303453351895,0.123581390698426,-10.2202647694838,1.6090079261831699e-24,4.1442447629170003e-22,1.26303453351895
ENSG00000068366.21,ACSL4,4271.98043351054,-0.978769458481016,0.0979782810620628,-9.98965737989452,1.6916543097275402e-23,4.0627135665510495e-21,0.978769458481016
