gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000161671.17,EMC10,1864.34347366467,7.4620064849648999,0.248128681031245,30.073131626509799,1.0883897796471999e-198,1.9342863163890099e-194
ENSG00000187601.5,MAGEH1,1333.25970801006,-4.2807510482864197,0.155059380268952,-27.607172432015499,9.1260779495914007e-168,8.1094328660069198e-164
ENSG00000131409.13,LRRC4B,1645.2151766705599,7.6988986857378201,0.27940580356588002,27.5545410563475,3.9042770710984503e-167,2.3128937369187201e-163
ENSG00000206538.9,VGLL3,1131.4303086792499,-4.2054976999538898,0.166351721908747,-25.280758453830899,5.20037429291485e-141,2.3105262983420698e-137
ENSG00000081665.14,ZNF506,604.18942788051095,5.1166135349395701,0.225200690556423,22.7202391000557,2.8266516363915598e-114,1.00470505763902e-110
ENSG00000159176.14,CSRP1,656.47504016349797,5.12656387016251,0.22584365920628099,22.6996139195567,4.5194662025849103e-114,1.27811651891947e-110
ENSG00000287080.2,H3C3,766.25318122211297,5.1305724322247297,0.22606748834431001,22.694870765364801,5.0342199147177087e-114,1.27811651891947e-110
ENSG00000276410.4,H2BC3,500.425412618922,4.6694677895639698,0.23997091135435999,19.458474209270602,2.47030258018191e-84,5.4877771818741103e-81
ENSG00000186340.17,THBS2,962.74068896856397,-2.9355385193945698,0.153977974056903,-19.0646651728885,4.9644515149857998e-81,9.8031369249252996e-78
ENSG00000130226.18,DPP6,801.54972402950295,3.0175695510696201,0.159971730316632,18.863142538353099,2.29184449189319e-79,4.0730660309925798e-76
ENSG00000184486.10,POU3F2,2146.6249218789799,-2.5595245217221301,0.15285885682566999,-16.744365193318,6.2250995650079703e-63,1.00574972244838e-59
ENSG00000124491.16,F13A1,354.07422279729798,-5.5311735429474496,0.331226027117905,-16.699090923125301,1.33076885591363e-62,1.9708686756080901e-59
ENSG00000130600.22,H19,1275.52248642468,2.7082793831918401,0.16316333699555599,16.5985780449294,7.1361512393456002e-62,9.7556676788961497e-59
ENSG00000196172.9,ZNF681,307.50081439079798,4.3375519713556496,0.26303308996275399,16.490518253691398,4.2925180001482212e-61,5.4490449927595912e-58
ENSG00000189056.15,RELN,2873.3874449452201,1.8001916627952801,0.109408233145829,16.453895753858099,7.8643045001400209e-61,9.3176279717658924e-58
ENSG00000152192.8,POU4F1,486.494388076294,-3.3340828397714799,0.20628901734174199,-16.162192649588199,9.3187314376777101e-59,1.0350780944400501e-55
ENSG00000132688.11,NES,7539.0580064004698,-1.49365664543969,0.095400205845221797,-15.6567444714219,2.98806088146297e-55,3.123753999138821e-52
ENSG00000101958.14,GLRA2,3785.0012689773798,1.92780646366397,0.124724973580062,15.456459186391299,6.8248373011776198e-54,6.73838936202937e-51
ENSG00000154734.16,ADAMTS1,1136.1361965713199,2.04864323591804,0.13554410175276499,15.114218984274199,1.30509268514783e-51,1.22074248423406e-48
ENSG00000095596.12,CYP26A1,384.43122464312103,-7.2085497053192702,0.49234782639363001,-14.641173005922999,1.5339869824380599e-48,1.3631008325944599e-45
ENSG00000198759.12,EGFL6,1108.31912095045,1.96908497103585,0.135339571635781,14.5492182902348,5.9074238160978e-48,4.9993683837947701e-45
ENSG00000178033.6,CALHM5,309.358301195401,-3.3818278333950098,0.23463309327905399,-14.413260235941801,4.2706541303064801e-47,3.4499120547184899e-44
ENSG00000019991.18,HGF,253.08094399749601,4.9118515982355397,0.345586017150806,14.213108616868899,7.5976545864475898e-46,5.8706746656672393e-43
ENSG00000182916.8,TCEAL7,3639.2291957953798,-1.37926158296901,0.10134544534313999,-13.6095073468673,3.51605915313604e-42,2.60364180289723e-39
ENSG00000138735.16,PDE5A,979.24789381576795,1.97774381023223,0.145710256462321,13.5731269592793,5.7802486573809097e-42,4.1090631655589399e-39
ENSG00000076716.9,GPC4,2264.3392471272,-1.61084222321517,0.11929578484706201,-13.5029265726386,1.50285503368481e-41,1.02725921764025e-38
ENSG00000143869.7,GDF7,726.93380020535801,2.1153117598744999,0.15968344428556999,13.2469071501964,4.7018408230914001e-40,3.0948561151103902e-37
ENSG00000112837.17,TBX18,628.99440764611404,-2.1518574585931098,0.163047653708427,-13.1977210934983,9.0429561970132993e-40,5.7396934833328703e-37
ENSG00000106153.13,CHCHD2,1772.1063315828501,-1.67246511094184,0.128010703039907,-13.065041213158899,5.2156373649922203e-39,3.1962864569186799e-36
ENSG00000137642.13,SORL1,1716.33830759483,-1.5110214964976001,0.117816672817543,-12.8251923973244,1.1849207156345199e-37,7.0194703194189e-35
ENSG00000185070.12,FLRT2,2061.7253599124701,1.4364353028530401,0.112701703772529,12.7454621782139,3.3042675750793299e-37,1.894304624009989e-34
ENSG00000187553.10,CYP26C1,184.62850876297401,-5.5460567194499202,0.43811809787584799,-12.6588167581736,9.9995125561721994e-37,5.5534792858841398e-34
ENSG00000175426.11,PCSK1,5935.6893920777602,1.16390824243477,0.094423428772216295,12.3264772055942,6.5236931990985603e-35,3.51330531922362e-32
ENSG00000135111.16,TBX3,220.548004857243,3.64409746091783,0.29788263814735899,12.2333328440416,2.06297104060842e-34,1.0783270980497901e-31
ENSG00000127920.6,GNG11,1605.6281910289099,-1.40562832199406,0.11759303211585501,-11.953330029020799,6.23748510117238e-33,3.1338560721419799e-30
ENSG00000196263.8,ZNF471,189.34926318772401,-3.4891137279768101,0.29193038217524298,-11.951869147632401,6.3481216856353395e-33,3.1338560721419799e-30
ENSG00000213023.11,SYT3,147.01127389943099,4.6843092944010696,0.39492279906710098,11.8613291141116,1.8796739055239e-32,9.0285309862083093e-30
ENSG00000105855.10,ITGB8,6644.0570347290404,-1.17992815585962,0.099644643788659198,-11.841360568884999,2.38551291695584e-32,1.1156667252668199e-29
ENSG00000167244.22,IGF2,508.57061091914801,2.2511009358112299,0.19298640784700999,11.6645569028664,1.9340737509821101e-31,8.8134253083215698e-29
ENSG00000154134.15,ROBO3,564.53573641874902,-2.5350534454820699,0.21877788055057301,-11.587338898715,4.7774555028731704e-31,2.1226234799265499e-28
ENSG00000102349.18,KLF8,144.061310999592,-4.9915224976078099,0.43438622360406998,-11.4909779048551,1.46444689028867e-30,6.3478414961488404e-28
ENSG00000125968.9,ID1,2672.58759205456,1.5347430298378899,0.13366169382249801,11.4822952331879,1.6192404199115102e-30,6.8517001768255596e-28
ENSG00000186854.11,TRABD2A,575.24191618445002,1.98642387541923,0.17493438486950499,11.355251152602399,6.9838912375211597e-30,2.8864584900750201e-27
ENSG00000291093.1,SVIL-AS1,223.59392007765899,-2.8577249763328001,0.25271851410261298,-11.3079367630836,1.1987524717520199e-29,4.8418702109038503e-27
ENSG00000130303.14,BST2,185.49489909082899,3.2394159969529999,0.28707830915680899,11.2840848424516,1.5726980199376599e-29,6.2111087134071302e-27
ENSG00000121570.13,DPPA4,201.16451266263101,-3.0911129413503602,0.27420882828885401,-11.272842528958099,1.7870574027273099e-29,6.9042574263630098e-27
ENSG00000149970.16,CNKSR2,1084.5264498975901,-1.44611943162342,0.12911227944739501,-11.2004794417143,4.0553280268546e-29,1.5334316956012801e-26
ENSG00000179603.19,GRM8,1592.7363016177601,1.45158690212287,0.130182868052792,11.150368123202,7.1310734620796095e-29,2.6119788698550902e-26
ENSG00000137868.19,STRA6,250.57105501487499,2.5774464418891401,0.23117164149590699,11.1494923218546,7.2016072824048902e-29,2.6119788698550902e-26
ENSG00000134121.10,CHL1,7343.7297135402896,1.2345516050812799,0.110913342850456,11.1307762741028,8.8858269651007583e-29,3.1583783364754101e-26
ENSG00000102172.16,SMS,4990.3714630271797,-1.0402868423013401,0.094066767617054001,-11.0590261433916,1.9823816511626601e-28,6.90801700087506e-26
ENSG00000008196.13,TFAP2B,227.01796194545301,-3.3818861866766898,0.30729487801307898,-11.0053451217392,3.6013435232473299e-28,1.23082840567599e-25
ENSG00000106034.18,CPED1,247.08446542882501,2.74249309042691,0.25020830510578002,10.960839566326401,5.8949923504101004e-28,1.9767132839903401e-25
ENSG00000157404.17,KIT,582.902609209518,-1.7709361496752301,0.162262140242728,-10.9140440710697,9.8762808185411194e-28,3.25039375383542e-25
ENSG00000005469.12,CROT,696.00602917784602,1.6493382732422199,0.15128323420238099,10.9023202864357,1.12355022002189e-27,3.6304971836780102e-25
ENSG00000196767.9,POU3F4,385.59017207563102,-2.1333077890971701,0.19678296376530699,-10.8409170604903,2.20252019383715e-27,6.9898551580131904e-25
ENSG00000113209.9,PCDHB5,824.50727133450903,-1.5247338896237901,0.14091876570689299,-10.819949223762,2.7693076068494101e-27,8.6344096120925811e-25
ENSG00000291100.1,ENSG00000291100,121.216109505825,4.6937040468733402,0.43401872029098998,10.8145198062573,2.9382738968258201e-27,9.0032764990324998e-25
ENSG00000144619.15,CNTN4,2074.2903062252299,1.2360288453486199,0.114573348541745,10.788100907239199,3.9180210324073702e-27,1.1801876235244699e-24
ENSG00000233098.10,CCDC144NL-AS1,1995.2003764588701,1.1975634550254399,0.11110333998069299,10.778824968120199,4.3338636304731499e-27,1.28369040734615e-24
ENSG00000104722.14,NEFM,1905.2561146328401,-1.4814618862311599,0.13817016260231599,-10.7220101527646,8.0240204312578802e-27,2.3377523131854898e-24
ENSG00000147488.13,ST18,1585.7168293003399,-1.6387243645406799,0.15322807347103101,-10.6946744641444,1.0779751980684e-26,3.0899637451728502e-24
ENSG00000105825.14,TFPI2,958.24215507509803,-1.4490269106452101,0.13700913183386201,-10.576133804003,3.8449836804858099e-26,1.08465158681895e-23
ENSG00000047457.14,CP,4910.7244864088398,1.3451025546447,0.12760269996854801,10.541333020196699,5.5703664784698009e-26,1.5468211414900801e-23
ENSG00000121057.13,AKAP1,1561.27710075398,-1.21413338448885,0.116736562837611,-10.4006264616322,2.4630848933553702e-25,6.7344530345710103e-23
ENSG00000152582.14,SPEF2,937.23967781533997,1.4515834247231201,0.14085257914870999,10.305692898889401,6.6411350177217406e-25,1.7882765384083499e-22
ENSG00000142700.12,DMRTA2,1544.11780835576,1.32492109768787,0.128622154162369,10.300877841117,6.9821208372748703e-25,1.85203360477685e-22
ENSG00000105357.20,MYH14,125.752708118955,3.68179702497733,0.35880573909059998,10.261254556041701,1.05329311218026e-24,2.75281252789228e-22
ENSG00000075213.11,SEMA3A,2334.7110539885898,-1.2630345335189499,0.123581390698426,-10.2202647694838,1.6090079261831701e-24,4.1442447629169998e-22
ENSG00000109193.12,SULT1E1,148.79446354467001,6.6834201347607296,0.654985470638626,10.2039212079685,1.9042550079966998e-24,4.8346314288738901e-22
ENSG00000145247.12,OCIAD2,402.27577250141502,1.97982840953013,0.19564831594010501,10.119322520190901,4.5354401520782698e-24,1.13264328810696e-21
ENSG00000124610.5,H1-1,155.241187735501,7.0127481086237804,0.693083959612941,10.1181797837886,4.5886966432422398e-24,1.13264328810696e-21
ENSG00000101542.10,CDH20,1051.2571207480801,1.3518204911663301,0.13450200872324999,10.0505598689446,9.1346956786352408e-24,2.2238604328863801e-21
ENSG00000068366.21,ACSL4,4271.98043351054,-0.97876945848101604,0.097978281062062897,-9.9896573798945205,1.6916543097275399e-23,4.0627135665510503e-21
ENSG00000101825.8,MXRA5,751.561004888973,1.7888087707524101,0.17916232387772499,9.9842909604880905,1.7857317838278599e-23,4.2314700349584903e-21
ENSG00000166681.14,BEX3,9623.8797308583999,-0.95427114465214002,0.095997479465205995,-9.9405854192037708,2.7719327852164102e-23,6.4819459814297304e-21
ENSG00000102181.22,CD99L2,5208.68772321301,0.928969604560967,0.093545506572867004,9.9306705217032398,3.06189564502356e-23,7.0670142082284103e-21
